schema_name,table_name,column_name,column_data_type,full_data_type,CEDS_GlobalId,CEDS_Element
RDS,DimK12SchoolStatuses,StatePovertyDesignationCode,nvarchar,nvarchar(100),000585,State Poverty Designation
RDS,DimK12SchoolStatuses,StatePovertyDesignationDescription,nvarchar,nvarchar(400),000585,State Poverty Designation
RDS,DimK12SchoolStatuses,StatePovertyDesignationEdFactsCode,nvarchar,nvarchar(100),000585,State Poverty Designation
RDS,DimK12SchoolStatuses,ProgressAchievingEnglishLanguageProficiencyIndicatorTypeCode,nvarchar,nvarchar(100),001915,Progress Achieving English Language Proficiency Indicator Type
RDS,DimK12SchoolStatuses,ProgressAchievingEnglishLanguageProficiencyIndicatorTypeDescription,nvarchar,nvarchar(400),001915,Progress Achieving English Language Proficiency Indicator Type
RDS,DimK12SchoolStatuses,ProgressAchievingEnglishLanguageProficiencyIndicatorTypeEdFactsCode,nvarchar,nvarchar(100),001915,Progress Achieving English Language Proficiency Indicator Type
RDS,DimK12StaffCategories,DimK12StaffCategoryId,int,int,NULL,NULL
RDS,DimK12StaffCategories,K12StaffClassificationCode,nvarchar,nvarchar(100),000087,K12 Staff Classification
RDS,DimK12StaffCategories,K12StaffClassificationDescription,nvarchar,nvarchar(200),000087,K12 Staff Classification
RDS,DimK12StaffCategories,K12StaffClassificationEdFactsCode,nvarchar,nvarchar(100),000087,K12 Staff Classification
RDS,DimK12StaffCategories,SpecialEducationSupportServicesCategoryCode,nvarchar,nvarchar(100),000558,Special Education Support Services Category
RDS,DimK12StaffCategories,SpecialEducationSupportServicesCategoryDescription,nvarchar,nvarchar(400),000558,Special Education Support Services Category
RDS,DimK12StaffCategories,SpecialEducationSupportServicesCategoryEdFactsCode,nvarchar,nvarchar(100),000558,Special Education Support Services Category
RDS,DimK12StaffCategories,TitleIProgramStaffCategoryCode,nvarchar,nvarchar(100),000283,Title I Program Staff Category
RDS,DimK12StaffCategories,TitleIProgramStaffCategoryDescription,nvarchar,nvarchar(200),000283,Title I Program Staff Category
RDS,DimK12StaffCategories,TitleIProgramStaffCategoryEdFactsCode,nvarchar,nvarchar(100),000283,Title I Program Staff Category
RDS,DimK12StaffStatuses,DimK12StaffStatusId,int,int,NULL,NULL
RDS,DimK12StaffStatuses,SpecialEducationAgeGroupTaughtCode,nvarchar,nvarchar(100),000564,Special Education Age Group Taught
RDS,DimK12StaffStatuses,SpecialEducationAgeGroupTaughtDescription,nvarchar,nvarchar(400),000564,Special Education Age Group Taught
RDS,DimK12StaffStatuses,SpecialEducationAgeGroupTaughtEdFactsCode,nvarchar,nvarchar(100),000564,Special Education Age Group Taught
RDS,DimK12StaffStatuses,EdFactsCertificationStatusCode,nvarchar,nvarchar(100),001997,EDFacts Certification Status
RDS,DimK12StaffStatuses,EdFactsCertificationStatusDescription,nvarchar,nvarchar(400),001997,EDFacts Certification Status
RDS,DimK12StaffStatuses,EdFactsCertificationStatusEdFactsCode,nvarchar,nvarchar(100),001997,EDFacts Certification Status
RDS,DimK12StaffStatuses,HighlyQualifiedTeacherIndicatorCode,nvarchar,nvarchar(100),000142,Highly Qualified Teacher Indicator
RDS,DimK12StaffStatuses,HighlyQualifiedTeacherIndicatorDescription,nvarchar,nvarchar(400),000142,Highly Qualified Teacher Indicator
RDS,DimK12StaffStatuses,HighlyQualifiedTeacherIndicatorEdFactsCode,nvarchar,nvarchar(100),000142,Highly Qualified Teacher Indicator
RDS,DimK12StaffStatuses,EdFactsTeacherInexperiencedStatusCode,nvarchar,nvarchar(100),001961,EDFacts Teacher Inexperienced Status
RDS,DimK12StaffStatuses,EdFactsTeacherInexperiencedStatusDescription,nvarchar,nvarchar(400),001961,EDFacts Teacher Inexperienced Status
RDS,DimK12StaffStatuses,EdFactsTeacherInexperiencedStatusEdFactsCode,nvarchar,nvarchar(100),001961,EDFacts Teacher Inexperienced Status
RDS,DimK12StaffStatuses,TeachingCredentialTypeCode,nvarchar,nvarchar(100),000278,Teaching Credential Type
RDS,DimK12StaffStatuses,TeachingCredentialTypeDescription,nvarchar,nvarchar(400),000278,Teaching Credential Type
RDS,DimK12StaffStatuses,TeachingCredentialTypeEdFactsCode,nvarchar,nvarchar(100),000278,Teaching Credential Type
RDS,DimK12StaffStatuses,EdFactsTeacherOutOfFieldStatusCode,nvarchar,nvarchar(100),001962,EDFacts Teacher Out of Field Status
RDS,DimK12StaffStatuses,EdFactsTeacherOutOfFieldStatusDescription,nvarchar,nvarchar(400),001962,EDFacts Teacher Out of Field Status
RDS,DimK12StaffStatuses,EdFactsTeacherOutOfFieldStatusEdFactsCode,nvarchar,nvarchar(100),001962,EDFacts Teacher Out of Field Status
RDS,DimK12StaffStatuses,SpecialEducationTeacherQualificationStatusCode,nvarchar,nvarchar(100),001996,Special Education Teacher Qualification Status
RDS,DimK12StaffStatuses,SpecialEducationTeacherQualificationStatusDescription,nvarchar,nvarchar(100),001996,Special Education Teacher Qualification Status
RDS,DimK12StaffStatuses,SpecialEducationTeacherQualificationStatusEdFactsCode,nvarchar,nvarchar(100),001996,Special Education Teacher Qualification Status
RDS,DimK12StaffStatuses,ParaprofessionalQualificationStatusCode,nvarchar,nvarchar(100),000207,Paraprofessional Qualification Status
RDS,DimK12StaffStatuses,ParaprofessionalQualificationStatusDescription,nvarchar,nvarchar(100),000207,Paraprofessional Qualification Status
RDS,DimK12StaffStatuses,ParaprofessionalQualificationStatusEdFactsCode,nvarchar,nvarchar(100),000207,Paraprofessional Qualification Status
RDS,DimLanguages,DimLanguageId,int,int,NULL,NULL
RDS,DimLanguages,Iso6392LanguageCodeCode,nvarchar,nvarchar(100),000317,ISO 639-2 Language Code
RDS,DimLanguages,Iso6392LanguageCodeDescription,nvarchar,nvarchar(400),000317,ISO 639-2 Language Code
RDS,DimLanguages,Iso6392LanguageCodeEdFactsCode,nvarchar,nvarchar(100),000317,ISO 639-2 Language Code
RDS,DimLanguages,Iso6393LanguageCodeCode,nvarchar,nvarchar(100),001637,ISO 639-3 Language Code
RDS,DimLanguages,Iso6393LanguageCodeDescription,nvarchar,nvarchar(400),001637,ISO 639-3 Language Code
RDS,DimLeaFinancialAccountBalances,DimLeaFinancialAccountBalanceId,int,int,NULL,NULL
RDS,DimLeaFinancialAccountBalances,FinancialAccountCodingSystemOrganizationTypeCode,nvarchar,nvarchar(100),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialAccountBalances,FinancialAccountCodingSystemOrganizationTypeDescription,nvarchar,nvarchar(300),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialAccountBalances,FinancialAccountLocalBalanceSheetCodeCode,nvarchar,nvarchar(100),002007,Financial Account Local Balance Sheet Code
RDS,DimLeaFinancialAccountBalances,FinancialAccountLocalBalanceSheetCodeDescription,nvarchar,nvarchar(300),002007,Financial Account Local Balance Sheet Code
RDS,DimLeaFinancialAccountClassifications,DimLeaFinancialAccountClassificationId,int,int,NULL,NULL
RDS,DimLeaFinancialAccountClassifications,FinancialAccountCodingSystemOrganizationTypeCode,nvarchar,nvarchar(100),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialAccountClassifications,FinancialAccountCodingSystemOrganizationTypeDescription,nvarchar,nvarchar(300),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialAccountClassifications,FinancialAccountCategoryCode,nvarchar,nvarchar(100),001345,Financial Account Category
RDS,DimLeaFinancialAccountClassifications,FinancialAccountCategoryDescription,nvarchar,nvarchar(300),001345,Financial Account Category
RDS,DimLeaFinancialAccountClassifications,FinancialAccountLocalProgramCodeCode,nvarchar,nvarchar(100),002009,Financial Account Local Program Code
RDS,DimLeaFinancialAccountClassifications,FinancialAccountLocalProgramCodeDescription,nvarchar,nvarchar(300),002009,Financial Account Local Program Code
RDS,DimLeaFinancialAccountClassifications,FinancialAccountLocalFundClassificationCode,nvarchar,nvarchar(100),002008,Financial Account Local Fund Classification
RDS,DimLeaFinancialAccountClassifications,FinancialAccountLocalFundClassificationDescription,nvarchar,nvarchar(300),002008,Financial Account Local Fund Classification
RDS,DimLeaFinancialExpenditureClassifications,DimLeaFinancialExpenditureClassificationId,int,int,NULL,NULL
RDS,DimLeaFinancialExpenditureClassifications,FinancialAccountCodingSystemOrganizationTypeCode,nvarchar,nvarchar(100),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialExpenditureClassifications,FinancialAccountCodingSystemOrganizationTypeDescription,nvarchar,nvarchar(300),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureLocalFunctionCodeCode,nvarchar,nvarchar(100),002004,Financial Expenditure Local Function Code
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureLocalFunctionCodeDescription,nvarchar,nvarchar(300),002004,Financial Expenditure Local Function Code
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureLocalObjectCodeCode,nvarchar,nvarchar(100),002005,Financial Expenditure Local Object Code
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureLocalObjectCodeDescription,nvarchar,nvarchar(300),002005,Financial Expenditure Local Object Code
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureLocalLevelOfInstructionCodeCode,nvarchar,nvarchar(100),001555,Financial Expenditure Local Level of Instruction Code
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureLocalLevelOfInstructionCodeDescription,nvarchar,nvarchar(300),001555,Financial Expenditure Local Level of Instruction Code
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureProjectReportingCodeCode,nvarchar,nvarchar(100),001556,Financial Expenditure Project Reporting Code
RDS,DimLeaFinancialExpenditureClassifications,FinancialExpenditureProjectReportingCodeDescription,nvarchar,nvarchar(300),001556,Financial Expenditure Project Reporting Code
RDS,DimLeaFinancialRevenueClassifications,DimLeaFinancialRevenueClassificationId,int,int,NULL,NULL
RDS,DimLeaFinancialRevenueClassifications,FinancialAccountCodingSystemOrganizationTypeCode,nvarchar,nvarchar(100),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialRevenueClassifications,FinancialAccountCodingSystemOrganizationTypeDescription,nvarchar,nvarchar(300),002011,Financial Account Coding System Organization Type
RDS,DimLeaFinancialRevenueClassifications,FinancialAccountLocalRevenueCodeCode,nvarchar,nvarchar(100),002003,Financial Account Local Revenue Code
RDS,DimLeaFinancialRevenueClassifications,FinancialAccountLocalRevenueCodeDescription,nvarchar,nvarchar(300),002003,Financial Account Local Revenue Code
RDS,DimLeas,DimLeaID,int,int,NULL,NULL
RDS,DimLeas,IeuOrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,DimLeas,IeuOrganizationIdentifierSea,nvarchar,nvarchar(100),000826,Organization Identifier
RDS,DimLeas,StateAnsiCode,nvarchar,nvarchar(20),000424,State ANSI Code
RDS,DimLeas,StateAbbreviationCode,nvarchar,nvarchar(20),000267,State Abbreviation
RDS,DimLeas,StateAbbreviationDescription,nvarchar,nvarchar(2000),000267,State Abbreviation
RDS,DimLeas,SeaOrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,DimLeas,SeaOrganizationIdentifierSea,nvarchar,nvarchar(100),001490,State Agency Identifier
RDS,DimLeas,LeaOrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,DimLeas,LeaIdentifierNces,nvarchar,nvarchar(100),001068,Local Education Agency Identifier
RDS,DimLeas,LeaIdentifierSea,nvarchar,nvarchar(100),001068,Local Education Agency Identifier
RDS,DimLeas,PriorLeaIdentifierSea,nvarchar,nvarchar(100),001068,Local Education Agency Identifier
RDS,DimLeas,LeaSupervisoryUnionIdentificationNumber,nchar,nchar(6),000175,Local Education Agency Supervisory Union Identification Number
RDS,DimLeas,ReportedFederally,bit,bit,NULL,NULL
RDS,DimLeas,LeaTypeCode,nvarchar,nvarchar(100),000537,Local Education Agency Type
RDS,DimLeas,LeaTypeDescription,nvarchar,nvarchar(200),000537,Local Education Agency Type
RDS,DimLeas,LeaTypeEdFactsCode,nvarchar,nvarchar(100),000537,Local Education Agency Type
RDS,DimLeas,MailingAddressStreetNumberAndName,nvarchar,nvarchar(300),000269,Address Street Number and Name
RDS,DimLeas,MailingAddressApartmentRoomOrSuiteNumber,nvarchar,nvarchar(80),000019,Address Apartment Room or Suite Number
RDS,DimLeas,MailingAddressCity,nvarchar,nvarchar(60),000040,Address City
RDS,DimLeas,MailingAddressPostalCode,nvarchar,nvarchar(34),000214,Address Postal Code
RDS,DimLeas,MailingAddressStateAbbreviation,nvarchar,nvarchar(100),000267,State Abbreviation
RDS,DimLeas,MailingAddressCountyAnsiCodeCode,nchar,nchar(10),001209,County ANSI Code
RDS,DimLeas,PhysicalAddressStreetNumberAndName,nvarchar,nvarchar(300),000269,Address Street Number and Name
RDS,DimLeas,PhysicalAddressApartmentRoomOrSuiteNumber,nvarchar,nvarchar(80),000019,Address Apartment Room or Suite Number
RDS,DimLeas,PhysicalAddressCity,nvarchar,nvarchar(60),000040,Address City
RDS,DimLeas,PhysicalAddressPostalCode,nvarchar,nvarchar(34),000214,Address Postal Code
RDS,DimLeas,PhysicalAddressStateAbbreviation,nvarchar,nvarchar(100),000267,State Abbreviation
RDS,DimLeas,PhysicalAddressCountyAnsiCodeCode,nchar,nchar(10),001209,County ANSI Code
RDS,DimLeas,Longitude,nvarchar,nvarchar(40),000607,Longitude
RDS,DimLeas,Latitude,nvarchar,nvarchar(40),000606,Latitude
RDS,DimLeas,TelephoneNumber,nvarchar,nvarchar(48),000279,Telephone Number
RDS,DimLeas,WebSiteAddress,nvarchar,nvarchar(600),000704,Web Site Address
RDS,DimLeas,OutOfStateIndicator,bit,bit,NULL,NULL
RDS,DimLeas,LeaOperationalStatus,nvarchar,nvarchar(100),000174,Local Education Agency Operational Status
RDS,DimLeas,LeaOperationalStatusEdFactsCode,int,int,000174,Local Education Agency Operational Status
RDS,DimLeas,OperationalStatusEffectiveDate,datetime2,datetime2,000534,Operational Status Effective Date
RDS,DimLeas,CharterLeaStatus,nvarchar,nvarchar(100),NULL,NULL
RDS,DimLeas,ReconstitutedStatus,nvarchar,nvarchar(100),000230,Reconstituted Status
RDS,DimLeas,McKinneyVentoSubgrantRecipient,nvarchar,nvarchar(100),NULL,NULL
RDS,DimLeas,NameOfInstitution,nvarchar,nvarchar(2000),000191,Name of Institution
RDS,DimLeas,RecordStartDateTime,datetime,datetime,001917,Record Start Date Time
RDS,DimLeas,RecordEndDateTime,datetime,datetime,001918,Record End Date Time
RDS,DimMigrantStatuses,DimMigrantStatusId,int,int,NULL,NULL
RDS,DimMigrantStatuses,MigrantStatusCode,nvarchar,nvarchar(200),000189,Migrant Status
RDS,DimMigrantStatuses,MigrantStatusDescription,nvarchar,nvarchar(600),000189,Migrant Status
RDS,DimMigrantStatuses,MigrantStatusEdFactsCode,nvarchar,nvarchar(100),000189,Migrant Status
RDS,DimMigrantStatuses,MigrantEducationProgramEnrollmentTypeCode,nvarchar,nvarchar(200),000437,Migrant Education Program Enrollment Type
RDS,DimMigrantStatuses,MigrantEducationProgramEnrollmentTypeDescription,nvarchar,nvarchar(600),000437,Migrant Education Program Enrollment Type
RDS,DimMigrantStatuses,ContinuationOfServicesReasonCode,nvarchar,nvarchar(200),000429,Continuation of Services Reason
RDS,DimMigrantStatuses,ContinuationOfServicesReasonDescription,nvarchar,nvarchar(600),000429,Continuation of Services Reason
RDS,DimMigrantStatuses,MEPContinuationOfServicesStatusCode,nvarchar,nvarchar(200),000563,Migrant Education Program Continuation of Services Status
RDS,DimMigrantStatuses,MEPContinuationOfServicesStatusDescription,nvarchar,nvarchar(600),000563,Migrant Education Program Continuation of Services Status
RDS,DimMigrantStatuses,MEPContinuationOfServicesStatusEdFactsCode,nvarchar,nvarchar(100),000563,Migrant Education Program Continuation of Services Status
RDS,DimMigrantStatuses,ConsolidatedMEPFundsStatusCode,nvarchar,nvarchar(200),000542,Consolidated Migrant Education Program Funds Status
RDS,DimMigrantStatuses,ConsolidatedMEPFundsStatusDescription,nvarchar,nvarchar(600),000542,Consolidated Migrant Education Program Funds Status
RDS,DimMigrantStatuses,ConsolidatedMEPFundsStatusEdFactsCode,nvarchar,nvarchar(100),000542,Consolidated Migrant Education Program Funds Status
RDS,DimMigrantStatuses,MigrantEducationProgramServicesTypeCode,nvarchar,nvarchar(200),000186,Migrant Education Program Services Type
RDS,DimMigrantStatuses,MigrantEducationProgramServicesTypeDescription,nvarchar,nvarchar(600),000186,Migrant Education Program Services Type
RDS,DimMigrantStatuses,MigrantEducationProgramServicesTypeEdFactsCode,nvarchar,nvarchar(100),000186,Migrant Education Program Services Type
RDS,DimMigrantStatuses,MigrantPrioritizedForServicesCode,nvarchar,nvarchar(200),000562,Migrant Prioritized for Services
RDS,DimMigrantStatuses,MigrantPrioritizedForServicesDescription,nvarchar,nvarchar(600),000562,Migrant Prioritized for Services
RDS,DimMigrantStatuses,MigrantPrioritizedForServicesEdFactsCode,nvarchar,nvarchar(100),000562,Migrant Prioritized for Services
RDS,DimMilitaryStatuses,DimMilitaryStatusId,int,int,NULL,NULL
RDS,DimMilitaryStatuses,MilitaryConnectedStudentIndicatorCode,nvarchar,nvarchar(100),001576,Military Connected Student Indicator
RDS,DimMilitaryStatuses,MilitaryConnectedStudentIndicatorDescription,nvarchar,nvarchar(400),001576,Military Connected Student Indicator
RDS,DimMilitaryStatuses,MilitaryConnectedStudentIndicatorEdFactsCode,nvarchar,nvarchar(100),001576,Military Connected Student Indicator
RDS,DimMilitaryStatuses,MilitaryActiveStudentIndicatorCode,nvarchar,nvarchar(100),001577,Military Active Student Indicator
RDS,DimMilitaryStatuses,MilitaryActiveStudentIndicatorDescription,nvarchar,nvarchar(400),001577,Military Active Student Indicator
RDS,DimMilitaryStatuses,MilitaryBranchCode,nvarchar,nvarchar(100),001640,Military Branch
RDS,DimMilitaryStatuses,MilitaryBranchDescription,nvarchar,nvarchar(400),001640,Military Branch
RDS,DimMilitaryStatuses,MilitaryVeteranStudentIndicatorCode,nvarchar,nvarchar(100),001578,Military Veteran Student Indicator
RDS,DimMilitaryStatuses,MilitaryVeteranStudentIndicatorDescription,nvarchar,nvarchar(400),001578,Military Veteran Student Indicator
RDS,DimNOrDStatuses,DimNOrDStatusId,int,int,NULL,NULL
RDS,DimNOrDStatuses,NeglectedOrDelinquentLongTermStatusCode,nvarchar,nvarchar(100),NULL,NULL
RDS,DimNOrDStatuses,NeglectedOrDelinquentLongTermStatusDescription,nvarchar,nvarchar(200),NULL,NULL
RDS,DimNOrDStatuses,NeglectedOrDelinquentLongTermStatusEdFactsCode,nvarchar,nvarchar(100),NULL,NULL
RDS,DimNOrDStatuses,NeglectedOrDelinquentProgramTypeCode,nvarchar,nvarchar(100),000194,Neglected or Delinquent Program Type
RDS,DimNOrDStatuses,NeglectedOrDelinquentProgramTypeDescription,nvarchar,nvarchar(200),000194,Neglected or Delinquent Program Type
RDS,DimNOrDStatuses,NeglectedOrDelinquentProgramTypeEdFactsCode,nvarchar,nvarchar(100),000194,Neglected or Delinquent Program Type
RDS,DimOnetSocOccupationTypes,DimOnetSocOccupationTypeId,int,int,NULL,NULL
RDS,DimOnetSocOccupationTypes,OnetSocOccupationTypeCode,nvarchar,nvarchar(200),001756,O*NET-SOC Occupation Type
RDS,DimOnetSocOccupationTypes,OnetSocOccupationTypeDescription,nvarchar,nvarchar(8000),001756,O*NET-SOC Occupation Type
RDS,DimOrganizationCalendarSessions,DimOrganizationCalendarSessionId,int,int,NULL,NULL
RDS,DimOrganizationCalendarSessions,SessionBeginDate,datetime,datetime,000251,Session Begin Date
RDS,DimOrganizationCalendarSessions,SessionEndDate,datetime,datetime,000253,Session End Date
RDS,DimOrganizationCalendarSessions,SessionCode,nvarchar,nvarchar(60),001270,Session Code
RDS,DimOrganizationCalendarSessions,SessionDescription,nvarchar,nvarchar(MAX),001271,Session Description
RDS,DimOrganizationCalendarSessions,AcademicTermDesignatorCode,nvarchar,nvarchar(60),000727,Academic Term Designator
